medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
DBE23F76B0CFB37852DED82681BC2766,F5D262033113A22B65BD1957CB1EB231,VTS,1,,2013-11-16 23:05:00,2013-11-16 23:19:00,1,840,1.96,-73.969421,40.761353,-73.980316,40.782612
67EF2521D4D3A785DD5E11B7A4222F95,DDF6E6A3848B03DBB83EFC42C96E24F8,VTS,1,,2013-11-16 23:20:00,2013-11-16 23:33:00,1,780,1.01,-73.982994,40.762264,-73.991898,40.749554
0E118EB8E7FD2ED2A8EBDC64F96980FD,6176A174DFB5B3F761AE05BF00E45173,VTS,1,,2013-11-11 07:00:00,2013-11-11 07:05:00,1,300,1.16,-73.991524,40.751354,-73.996071,40.762451
5C96FE79A28D617F9933C387A65A3061,F2E18F78EC46C37C4B1B8B2B63C7C6EC,VTS,1,,2013-11-11 08:57:00,2013-11-11 09:12:00,2,900,10.05,-73.967438,40.752502,-73.838905,40.717388
4C52E48F9E05AA1A8E2F073BB932E9AA,307D1A2524E526EE08499973A4F832CF,VTS,1,,2013-11-13 10:17:00,2013-11-13 10:24:00,1,420,.74,-73.964088,40.764843,-73.954346,40.767391
78C1CABB85CA9181D27FEBC68960037C,9AF8E427A56850F92103F0D469B7A3C1,VTS,1,,2013-11-11 06:42:00,2013-11-11 06:50:00,5,480,2.11,-73.948166,40.774437,-73.970352,40.764042
E9810A32F0E149A78AA6C1F3BF6A4BD5,AD9E57DE83060B3240F8FC6BBA99237B,VTS,1,,2013-11-16 23:23:00,2013-11-16 23:36:00,6,780,2.78,-74.003326,40.743649,-73.984352,40.766918
CEA322EA7E96F56511DCF00B15C0B13A,155BD41FEDF19C0F6E82AFFE77D60DBB,VTS,1,,2013-11-16 23:22:00,2013-11-16 23:36:00,1,840,2.42,-73.971336,40.787643,-73.985588,40.759525
4D24F4D8EF35878595044A52B098DFD2,90B02C497707B94DA998D4FA131CEE2B,VTS,1,,2013-11-11 07:05:00,2013-11-11 07:08:00,1,180,.55,-73.990799,40.766193,-73.983841,40.768162
4197B89CFD672627E6FD0760515462F2,7084B2E08F25C91389C70E1FE947D51A,VTS,1,,2013-11-11 08:48:00,2013-11-11 09:11:00,5,1380,2.41,-73.953644,40.76693,-73.985596,40.76186
741B394D16E2657A79661A051F9C5D90,4B1921D8F8C74BEE4560D83741FCBB7A,VTS,1,,2013-11-13 10:50:00,2013-11-13 11:03:00,3,780,1.35,-73.984863,40.748405,-73.976379,40.761162
8F495AE9260737EB7F2F2BA4EF1550CA,4DD6D022624252CCC71128B996796EAB,VTS,1,,2013-11-13 10:30:00,2013-11-13 10:37:00,2,420,1.99,-73.988861,40.692444,-74.007225,40.714748
8579F879F5FABB11866B359A37C80F73,BE0EDC5ED6805C367B1D638C4658A9EC,VTS,1,,2013-11-11 09:15:00,2013-11-11 09:23:00,2,480,1.31,-73.956863,40.780956,-73.96891,40.764366
FA4E1F08A33EAF941A83EE006C87E1E1,02CD3AF9E5A65D25808569879834D3AF,VTS,1,,2013-11-11 08:45:00,2013-11-11 08:52:00,1,420,.74,-73.982559,40.767872,-73.974617,40.762146
E8381ABE90A167521E37DFF144BEE70C,950BF1F268CEB655AFE45190B80F6A9F,VTS,1,,2013-11-13 10:28:00,2013-11-13 10:37:00,4,540,.73,-73.992188,40.75069,-73.986656,40.742725
255A42BD2F141F714826C2E15521B552,08EE60DDC4B2ED202FBF8CACA025FAC0,VTS,1,,2013-11-13 09:54:00,2013-11-13 10:19:00,1,1500,2.47,-73.994514,40.750282,-73.998009,40.723866
9E28C3598E3575951F8AD16241E5B874,0AD9418CD28ADD6707DD4854178722B5,VTS,1,,2013-11-16 22:49:00,2013-11-16 22:57:00,1,480,1.61,-73.983109,40.767292,-73.971458,40.786255
59CD9D17025926497A76DFBFCD57BA8A,2DF1DF0009124F637BAC9F29C211023D,VTS,1,,2013-11-13 11:03:00,2013-11-13 11:24:00,2,1260,2.36,-74.001259,40.751762,-73.972458,40.762405
D7C280941FCD886701B71BE52D350503,416CD60E2BA6609899DF211F3830403B,VTS,1,,2013-11-13 09:42:00,2013-11-13 10:06:00,6,1440,2.42,-73.974586,40.777927,-73.968681,40.76136
6B15D153B49701AD86A2E62468990B73,09440C37A4F051FC62F7ACB7F5365DE2,VTS,1,,2013-11-11 07:09:00,2013-11-11 07:21:00,1,720,1.61,-73.99176,40.749634,-73.971725,40.747089
CA64E03A14226BBF0258A74D0E8F7F81,7B5E246658A12D43193B51F39C9D1D12,VTS,1,,2013-11-13 11:23:00,2013-11-13 11:30:00,2,420,.95,-73.964058,40.756687,-73.952522,40.782406
C582C12D903335012D0C49BF12488A74,FFCA9A4561F852F8A2F9CD242B083FEA,VTS,1,,2013-11-16 23:46:00,2013-11-16 23:53:00,1,420,1.64,-73.959045,40.7677,-73.981941,40.768635
A96F15C581B633856CDD9EC04FD66355,177D02904C8A7812FE72C67B907326AB,VTS,1,,2013-11-13 10:41:00,2013-11-13 11:08:00,1,1620,2.95,-73.996284,40.738136,-73.991585,40.770119
664FD7BF233090E24CF727D514D36735,1E4B72A066879CDA4E74593938B46A60,VTS,1,,2013-11-13 11:21:00,2013-11-13 11:36:00,1,900,2.92,-74.003204,40.741669,-74.016174,40.714676
5604C0095F4EE50BA649A332F165AAEA,42A93FA6C9428EC8D3D95F8C8B6334D5,VTS,1,,2013-11-13 09:59:00,2013-11-13 10:14:00,1,900,1.56,-73.975319,40.758133,-73.982933,40.769482
0F76C35D4A069E0FE76B21D28F009639,1052B5234B5205E00294BE6D24F2E2D0,VTS,1,,2013-11-11 08:26:00,2013-11-11 08:40:00,1,840,2.17,-74.008049,40.733551,-73.985329,40.753967
E92E998F4CC0799D8D138259D1B0C561,6FC82A89B5A5C9D7DC2026A0511B8F59,VTS,1,,2013-11-11 09:20:00,2013-11-11 09:33:00,1,780,1.38,-73.961945,40.77515,-73.969902,40.762486
178A81A5C3C141BD575E85C383565234,D1DA77C9D731A3CB33C2F76B3106DE40,VTS,1,,2013-11-11 08:45:00,2013-11-11 08:57:00,1,720,2.40,-73.985939,40.724033,-74.005913,40.744453
E90DABEB80622DD659FFC2153F4B3B6E,DF659312F3FF102358ED307B34E0C210,VTS,1,,2013-11-16 23:50:00,2013-11-16 23:53:00,5,180,.86,-74.002625,40.728668,-73.995155,40.739658
00A49907F0F143BD43111FEA38F43DFC,40413267CA51809C2F5B0EBEFD35F379,VTS,1,,2013-11-13 11:27:00,2013-11-13 11:44:00,2,1020,1.45,-73.993423,40.756363,-73.978821,40.766697
4821989F782D546036A9B80AF7889106,DD983B3811F9D3596854900FF024980C,VTS,1,,2013-11-11 09:00:00,2013-11-11 09:15:00,1,900,4.45,-73.984955,40.77504,-74.010048,40.72097
25EB6FA86DE1B181435EBD2B484D0D23,04F9BB07FCA2DEC867E18BDF80C9084C,VTS,1,,2013-11-16 23:43:00,2013-11-16 23:53:00,1,600,3.06,-73.999268,40.718868,-73.971474,40.686401
F260CA356DD2F4F2C81F2E12F20CE5DC,06D94B67A6324FC6547D8203B49813B2,VTS,1,,2013-11-13 10:40:00,2013-11-13 10:57:00,1,1020,4.30,-73.990944,40.765743,-74.013702,40.714939
BE4409BCB37022B8F4F1450C1985F659,690F7FE725CC583A769A6CBB60D3E444,VTS,1,,2013-11-11 08:46:00,2013-11-11 08:59:00,1,780,1.75,-73.981018,40.779839,-73.969162,40.763741
DFDFCA66490D16E80058AA95BBA80181,DD5D1D76AFBC8AD4668D67668C6F72B5,VTS,1,,2013-11-11 09:51:00,2013-11-11 09:55:00,3,240,.97,-73.947968,40.783108,-73.949516,40.772758
90D83E0D0B4FF8DE2923C2977EF22C36,C1474D7B98A1150C6F0A3044F89F7982,VTS,1,,2013-11-13 11:11:00,2013-11-13 11:37:00,1,1560,2.08,-73.987221,40.765804,-73.972427,40.749775
667F9BBD97EADE90356F961464E1536F,AA3F11D83EDAED4CAEBD2D14F64AA06F,VTS,1,,2013-11-13 11:00:00,2013-11-13 11:16:00,6,960,1.54,-73.982269,40.740131,-73.989723,40.753101
8064E1291750DCDA7C002CE0890CDD63,CAEC921FF891C61D920CD5B8CD5059A2,VTS,1,,2013-11-16 23:31:00,2013-11-16 23:51:00,1,1200,2.61,-74.00518,40.740353,-74.005219,40.708366
EACCD52D3245E066B1DB3A86979CDC00,D178649FB77744321E3454197D58C775,VTS,1,,2013-11-13 11:58:00,2013-11-13 12:27:00,1,1740,8.93,-73.871132,40.773895,-73.975456,40.755814
DB508D7686D4B791A09AA42B5E4056F0,A46E43945C4C35F92D5225AEE43CE4A6,VTS,1,,2013-11-13 11:12:00,2013-11-13 11:48:00,1,2160,11.07,-73.862785,40.768791,-73.976814,40.76078
2DAE00EB0F9995111A4E4BF713BDACB9,40811264DA067FF70639E1910E4E10FD,VTS,1,,2013-11-16 23:41:00,2013-11-16 23:55:00,1,840,5.37,-73.981178,40.741173,-73.981178,40.741173
EA1E031EF04F50863A8E506CEDE22D1F,F3D637763226BE943CBE8CBDA2DF7D24,VTS,1,,2013-11-13 11:10:00,2013-11-13 11:36:00,1,1560,3.45,-73.982292,40.764805,-73.99778,40.723919
9C5217EB3E8AAACF4A8DA4E31F5F4CE4,BC7CE95CC14E82CBA32FF3CE0E8AB40D,VTS,1,,2013-11-13 12:19:00,2013-11-13 12:28:00,1,540,1.22,-73.961411,40.774246,-73.974899,40.780106
0812169BAD07C1760F17DA2104920BF1,9E3BA5E043D3437C5A949A09FFA24874,VTS,1,,2013-11-11 09:54:00,2013-11-11 10:28:00,6,2040,4.80,-73.9786,40.777927,-73.991577,40.726974
6945300E90C69061B463CCDA370DE5D6,18D05ED71161982F7F7AC076614E4F70,VTS,1,,2013-11-11 10:00:00,2013-11-11 10:14:00,2,840,2.41,-73.975471,40.756672,-73.946968,40.77179
F47E83A52C8401C874B99A98CCE246DF,C4A85E25DCE919BB44E5325DE3A62E30,VTS,1,,2013-11-17 00:10:00,2013-11-17 00:15:00,1,300,1.29,-73.993561,40.715458,-73.982002,40.729382
0D4B3E71547B99FC7CF97E878AC84592,8F7FE1DB85F0BE9A2026CE35B40B1F14,VTS,1,,2013-11-17 00:03:00,2013-11-17 00:11:00,1,480,1.49,-73.984863,40.747494,-73.990112,40.756359
8CDC57710E25744AAE9ADE5811B2C896,1673DA17CF2DC99D88D9D4B1D1C09707,VTS,1,,2013-11-11 10:42:00,2013-11-11 10:48:00,2,360,.94,-74.003769,40.732872,-74.006004,40.740082
198CE3EF5EE01960EE8CEB9CF9D1B0E1,7862D8DCDE35231FF1A8CC8D78F2E5D4,VTS,1,,2013-11-11 10:23:00,2013-11-11 10:31:00,1,480,1.44,-73.992416,40.759403,-73.992645,40.743828
517D73176C809AF0C8360D9E823C3A43,023BA425B3B7CB07BC5EA97C217B2FE0,VTS,1,,2013-11-17 00:03:00,2013-11-17 00:18:00,2,900,1.98,-73.973282,40.743683,-73.997673,40.744122
8CAC1566D845C5AA98BCD9F941EF1D35,ACB80815E691B3ECC2A104A12FB5930E,VTS,1,,2013-11-11 09:28:00,2013-11-11 09:38:00,1,600,1.54,-73.980103,40.761169,-73.96315,40.774811
067F347AA3A87A1F35E8EDC20083F43A,4588961145B546BF5A6C6364EB0DFCE9,VTS,1,,2013-11-16 23:45:00,2013-11-17 00:04:00,1,1140,4.01,-74.004318,40.719753,-73.97155,40.756275
185B9C66B803EFD690D102A9759C41D7,26E669A9D8004756172F7B93E77C2366,VTS,1,,2013-11-17 00:28:00,2013-11-17 00:38:00,1,600,.99,-73.982346,40.763718,-73.991478,40.757748
C7D1773D917E17856445A0F092E09393,91332BB6469B3D839FA023807CB14BF8,VTS,1,,2013-11-11 10:03:00,2013-11-11 10:07:00,1,240,.56,-73.98838,40.769283,-73.982086,40.773129
203F59092282F76DAC9A81111901EF58,711947488A628488F83551F6C44892AA,VTS,1,,2013-11-16 23:36:00,2013-11-17 00:07:00,1,1860,8.59,-73.98703,40.760857,-73.913887,40.701412
46C3C2628BFCACA769F30329B21D6DAE,F00817858AB8A9C52C387F2DCAF187EF,VTS,1,,2013-11-17 00:13:00,2013-11-17 00:24:00,2,660,1.91,-74.004929,40.728306,-73.985733,40.743786
5EED66596FEE991AB471422527A3AC82,F41896C2914A6671B5C2833D7D0EE259,VTS,1,,2013-11-13 11:42:00,2013-11-13 12:03:00,5,1260,1.62,-73.988258,40.745716,-73.971046,40.755737
F8897EEB725EA8BCEA42E48D3E46F0FE,6853E5F178316B39DCC244638CA5B263,VTS,1,,2013-11-11 08:19:00,2013-11-11 08:33:00,1,840,1.79,-73.990746,40.755974,-73.966309,40.759235
7EFC48EA4C0340FB069B51E7E5FD0481,5366AFF555D3EBE6400DAB3553B24106,VTS,1,,2013-11-13 12:08:00,2013-11-13 12:41:00,1,1980,13.06,-73.776756,40.645409,-73.972198,40.677986
91FB7A9AF909FBB98BC3B2599E48EE45,CE67A602A533359B414D358E977B983A,VTS,1,,2013-11-13 11:31:00,2013-11-13 11:59:00,2,1680,3.21,-74.006195,40.716999,-73.981552,40.758736
18E80DA8D623052A209A6BE398B812F4,9205E3332588A0D2C40E7545A7F4843A,VTS,1,,2013-11-16 23:49:00,2013-11-17 00:04:00,1,900,1.72,-73.959061,40.710426,-73.989197,40.718979
B837A0D9186396171CFC1AB9EEAE949A,060DBEEC26F6E26E866EB0BA19CA6A25,VTS,1,,2013-11-13 11:31:00,2013-11-13 11:59:00,1,1680,4.46,-73.961906,40.810951,-73.986862,40.755615
05957CAE639FBEF3437C288251786169,562D9CC4B08F3E707D7306A3D9E8D9F8,VTS,1,,2013-11-11 09:21:00,2013-11-11 09:33:00,1,720,1.64,-73.976265,40.775795,-73.980148,40.761803
6E2BE266388543BEBD9DAE67DE2EF745,6F65D8F033D2F0C89D1653F9FA671BCC,VTS,1,,2013-11-13 12:00:00,2013-11-13 12:13:00,2,780,1.63,-73.979584,40.781353,-73.95636,40.774029
90D83E0D0B4FF8DE2923C2977EF22C36,C1474D7B98A1150C6F0A3044F89F7982,VTS,1,,2013-11-13 11:54:00,2013-11-13 12:01:00,1,420,.99,-73.990326,40.737103,-74.001366,40.731129
EDC156CD3A9AA72A58BBCA1441146328,A18E3D79E970CA134BC477060F67B038,VTS,1,,2013-11-13 12:39:00,2013-11-13 12:56:00,1,1020,2.35,-73.959145,40.775204,-73.982132,40.766193
9435700DB40ABD81B546653C8BA9AA2B,439A45354D899A1F845E6C4336B7090E,VTS,1,,2013-11-11 09:46:00,2013-11-11 09:59:00,1,780,1.62,-73.989853,40.74099,-73.971504,40.751541
93191F5C828803BF328DFE590A90C20B,5AE92AFEC7099B3DF540C782B763B256,VTS,1,,2013-11-11 09:26:00,2013-11-11 09:39:00,1,780,.89,-73.975769,40.751995,-73.984856,40.742565
DF10AF2A9FF6923D057BAB8500283FCE,917C1CBD516619A4D5CA11B3E8D02D8E,VTS,1,,2013-11-11 07:38:00,2013-11-11 07:48:00,2,600,2.23,-73.972397,40.755768,-73.997185,40.741512
CA2AA1C2AE5167FA989A77EC3BE00922,A48E9347E25B8BA9BED8FD884ECC1B27,VTS,1,,2013-11-11 11:00:00,2013-11-11 11:30:00,1,1800,11.02,-73.871246,40.77383,-73.98259,40.755398
A4903AC3244AA36614EB6EE84E48D632,EF7DADD2FE8E3FB1E991F92C0BB85E9D,VTS,1,,2013-11-16 23:51:00,2013-11-17 00:00:00,2,540,2.14,-73.958717,40.775043,-73.97757,40.748886
25C7632E1C5EF7337F7AF363984521D2,53A45F238DCDF2C413ACF13E1EE46A04,VTS,1,,2013-11-13 12:04:00,2013-11-13 12:30:00,1,1560,2.83,-73.961617,40.76017,-73.981583,40.777626
E61754E6FDA8A5C4C54FFD12E5F80D8E,22B344BF91D708473A4FC779A1E73B0B,VTS,1,,2013-11-11 10:18:00,2013-11-11 10:34:00,1,960,1.38,-73.971115,40.758751,-73.983429,40.741146
AB298833C3B536E3CB61EAE29C318840,0840DD8663E53AC88598003CDF850F58,VTS,1,,2013-11-13 12:28:00,2013-11-13 12:35:00,5,420,.92,-73.979515,40.743816,-73.972404,40.754501
9CBFEBC9F973378E9476F14CAA459650,997451DFCD23644008B7DAAB4E3F89B2,VTS,1,,2013-11-11 11:16:00,2013-11-11 11:33:00,2,1020,3.24,-73.992027,40.754284,-73.957321,40.776867
03E147B9675557325B8C7EBC717E0F46,FFCBE6196A2690D558032BA899C93E95,VTS,1,,2013-11-11 10:56:00,2013-11-11 11:09:00,3,780,1.75,-73.973495,40.784782,-73.989174,40.762966
E4766EF15C79996FBBB17D1639ACDD34,2F4F5EFD1D503E7131249C94CF2ED7BC,VTS,1,,2013-11-13 12:16:00,2013-11-13 12:22:00,1,360,.58,-73.99424,40.750931,-73.952667,40.772388
39F688AB207459DCA9E7D6B41D78640F,E10B395174545BAED5E3540F29694007,VTS,1,,2013-11-13 13:08:00,2013-11-13 13:14:00,3,360,1.13,-73.999199,40.739258,-73.994743,40.727905
709971D22019A77FAF7694F53202ADE3,375DCAEE82BC2E61C895402FA174204D,VTS,1,,2013-11-11 11:14:00,2013-11-11 11:18:00,6,240,1.62,-73.949112,40.785591,-73.938347,40.804798
11922D84A5A91EF5F8317AF86C3E43E9,1328DF546761D7A075CD5BB654EDCBC9,VTS,1,,2013-11-13 12:43:00,2013-11-13 13:10:00,1,1620,1.46,-73.989365,40.742367,-73.982353,40.759041
F880866FD9E2E6A0BE98330A91358956,97E62C0D5F7CD2B28D37EABBFDC7AF6A,VTS,1,,2013-11-17 00:03:00,2013-11-17 00:36:00,1,1980,4.84,-73.956261,40.771336,-73.995277,40.726189
53D440656C3FC7573ED0BCCB6D3CEA31,86BDFB5BDB3285163E6771A98E05AB84,VTS,1,,2013-11-13 12:22:00,2013-11-13 12:28:00,1,360,.87,-73.981857,40.740616,-73.986252,40.730621
40276740E070731293B69358A15550BC,04B1242E73C282B3A1CBB7E871D10071,VTS,1,,2013-11-11 10:05:00,2013-11-11 10:37:00,1,1920,1.71,-73.962219,40.764656,-73.979446,40.748798
3B3844CB2A8A93781ACA8650B7A09C1E,E374C699E5D9C286E101D94B66FA7DFF,VTS,1,,2013-11-13 11:54:00,2013-11-13 11:54:00,3,0,.16,-73.978867,40.756046,-73.978867,40.756046
303E3DE4DEBD8B0D4DBD0FBAF4512372,A678389B143C4526FE30CA94461BAA2D,VTS,1,,2013-11-13 12:43:00,2013-11-13 13:02:00,1,1140,1.78,-73.994514,40.750237,-73.975487,40.765148
ADBE863EB343E3DE5D7FEADF365C77A9,F62C69612BB4DCF3222B81AEF6560076,VTS,1,,2013-11-11 09:50:00,2013-11-11 10:03:00,5,780,1.03,-73.990707,40.755917,-73.97715,40.758503
6928548F336AFB109242037B6CD89727,AC389A9C52D42AA7DDC1F6238C84D7BE,VTS,1,,2013-11-11 11:26:00,2013-11-11 11:42:00,1,960,5.55,-73.971489,40.761238,-74.00486,40.70491
CC8C16DEEF00809550D04782DE1CEF5C,D900230877AB1854B02EDBEC9E75CFF2,VTS,1,,2013-11-11 11:16:00,2013-11-11 11:19:00,2,180,.73,-73.968681,40.764576,-73.962357,40.773174
01963F510A38DFB04FDCBB0574BF677A,34B4FFBAEDB3B682E7BFE2AAE3D78632,VTS,1,,2013-11-13 12:10:00,2013-11-13 12:25:00,1,900,.73,-73.995071,40.739731,-73.98835,40.748638
E30DE1D506529813D16B795D4587F7F6,56EDE1EF4593D4906F65C46177001A05,VTS,1,,2013-11-17 01:07:00,2013-11-17 01:18:00,6,660,2.89,-73.948631,40.782536,-73.974899,40.746174
550573BFDA50C741C1D5B634FADAE39D,6621DFB05E098B308012FDE1F7110BC9,VTS,1,,2013-11-11 11:32:00,2013-11-11 12:07:00,1,2100,5.53,-73.993881,40.762333,-74.01403,40.713917
1E1A783494AE3626C72DA3756B6AD588,39D699FC4964FBF7160BA1444D40CDDD,VTS,1,,2013-11-17 00:41:00,2013-11-17 01:10:00,2,1740,4.10,-73.954628,40.773777,-73.993263,40.724522
44D0ED137ADA1F68D07DCAF4D1BC3ABD,623AA57BDB9BF97E622F4B2B5BB18A4F,VTS,1,,2013-11-13 12:37:00,2013-11-13 13:16:00,2,2340,11.94,-73.862778,40.768944,-73.983185,40.679081
AFE48D6CEFF680CEC02501824E4217F4,B9B40E99F5D3E4F2167F7A4C121EE38A,VTS,1,,2013-11-13 12:14:00,2013-11-13 12:27:00,1,780,1.38,-73.995102,40.739967,-74.0075,40.730312
ED37C74EBBC22A6BDB408F3590DA5229,B8EB787DAAA1D17F6355E3C71C6A1B64,VTS,1,,2013-11-17 01:13:00,2013-11-17 01:14:00,6,60,.40,-73.99144,40.727142,-73.987984,40.73027
DCFC401398C827B50295910B794D4246,7DAFCBD4F03088064063F91ED318F641,VTS,1,,2013-11-17 01:00:00,2013-11-17 01:13:00,1,780,2.17,-73.954109,40.707142,-73.924484,40.700035
A5FCF9F5D02F0AA973FB7E6F2918BE80,323173408D053BF09DA9AF28B1422882,VTS,1,,2013-11-17 00:47:00,2013-11-17 00:55:00,1,480,1.90,-73.997253,40.719341,-74.003143,40.739128
8336E984996B06D27AE3782D51BA7F50,62DB32B0DDC43F29368E65878192496E,VTS,1,,2013-11-13 13:42:00,2013-11-13 13:44:00,5,120,.35,-74.000816,40.733944,-74.007698,40.731842
ACDA07DC6643BB3A6F1E869311A966F7,887293A77B363F72FBA2BD4FDBF7237F,VTS,1,,2013-11-11 11:18:00,2013-11-11 11:27:00,1,540,1.65,-73.960312,40.766716,-73.964104,40.761295
67BF305970B8C8584ED899E327ABC3FD,143DCF1535FC46BA204864C291EE642C,VTS,1,,2013-11-17 01:18:00,2013-11-17 01:27:00,5,540,1.54,-73.989479,40.757885,-73.982903,40.771008
9CBFEBC9F973378E9476F14CAA459650,DAC251D1FB18D5ABDD30BC4315006AF7,VTS,1,,2013-11-17 01:12:00,2013-11-17 01:20:00,1,480,2.66,-73.995178,40.718216,-73.976837,40.683121
52485B876D5A5B4F57B8950562C7A657,6AC9EEC2D2AB27B1418CD4BCAE154700,VTS,1,,2013-11-11 11:36:00,2013-11-11 11:40:00,1,240,.68,0,0,0,0
7F396C1A8361369ECDB569AADDB1D125,FC837C22671FAF40433607262C2C9B73,VTS,1,,2013-11-13 12:46:00,2013-11-13 13:04:00,1,1080,8.03,-73.832863,40.847065,-73.937096,40.797977
C48A03519EC9BC3784F4323704B22572,3812FBD7C4D621A545368F258AC1C302,VTS,1,,2013-11-13 13:16:00,2013-11-13 13:22:00,5,360,.88,-73.969818,40.768902,-73.983711,40.774754
3B3BF1F4AD0BBA3965AA84436F81B497,BF7218840875D48E35E3908BDE66B1AB,VTS,1,,2013-11-11 10:38:00,2013-11-11 10:44:00,1,360,1.43,-73.981499,40.728909,-73.979843,40.717884
3716EADE180B4801FED314DFB491B6E9,F0179A1F54F50438979BA221FF4FD564,VTS,1,,2013-11-11 11:47:00,2013-11-11 11:51:00,1,240,.94,-74.004051,40.731445,-74.004051,40.731445
0B120D8BE3AD36A0A94B8ECFEA04C959,AFFBE70B32158CBB2D192404CD246E17,VTS,1,,2013-11-13 13:47:00,2013-11-13 13:52:00,1,300,.57,-73.998489,40.742073,-74.005104,40.746502
054420CBBD56C1ECB7BB55085E3C0948,E996392A0BDF81DA591814B984CDD7FE,VTS,1,,2013-11-13 11:43:00,2013-11-13 11:55:00,1,720,.47,-73.969643,40.758335,-73.968109,40.762878
C69BEA5032C8AE6B821F9D19ACFAD2A9,F75172BB0896AB7B5821C42B1E4A62D2,VTS,1,,2013-11-11 11:52:00,2013-11-11 12:18:00,5,1560,1.63,-73.972794,40.758732,-73.986916,40.739349
0F4F37BD350617DCEE527C3FCDF5F3EC,1F58F3EAFDD6011126C7245005B9DB42,VTS,1,,2013-11-13 11:48:00,2013-11-13 12:00:00,2,720,.55,-73.982224,40.766121,-73.978867,40.75959
9CA615A37B44498F592585D3A3720AF9,377DA879753E9DCCB17DAB20AD426F0C,VTS,1,,2013-11-13 13:40:00,2013-11-13 14:03:00,1,1380,1.99,-73.984138,40.734558,-73.98597,40.75539
4562CB57E20845F1592E9EE8B73BB57D,2E6BD8007186DB5858807C1DB3C74C68,VTS,1,,2013-11-13 13:19:00,2013-11-13 13:23:00,1,240,.72,-73.953568,40.790901,-73.963654,40.792053
AEDFC1DA9188EB20AE5522CDA42BD80B,53E8C84221807D977F00C38DA55E57B5,VTS,1,,2013-11-11 12:48:00,2013-11-11 13:15:00,1,1620,1.93,-73.991493,40.739307,-73.979912,40.762627
3445DDD1C9D7E53CE70ABA3EA52A71B7,CA99469E60FC200FBAD0B711F059851B,VTS,1,,2013-11-17 01:09:00,2013-11-17 01:18:00,3,540,1.91,-73.966743,40.757057,-73.990875,40.750858
2194548A4687E64295613ED0034BE186,6BEEA7F978E54E9B91F2F5A33BAC1223,VTS,1,,2013-11-11 11:57:00,2013-11-11 12:22:00,1,1500,2.03,-73.978104,40.762882,-73.982086,40.740715
45022E18C8BCDC436AF4881405147242,029B08578E9189F9032FECE4C70F4F3A,VTS,1,,2013-11-11 11:51:00,2013-11-11 12:26:00,2,2100,8.60,-73.885834,40.773155,-73.979324,40.755131
FE4C521F3C1AC6F2598DEF00DDD43029,657E1509F8C5709C7657C744E6149A5C,VTS,1,,2013-11-13 14:06:00,2013-11-13 14:08:00,1,120,.30,-73.981445,40.781116,-73.985344,40.781048
27F1052EA5D861EF5B9E5BF78DA771AA,8033890F01EA001C87BEE30180323250,VTS,1,,2013-11-11 11:58:00,2013-11-11 12:02:00,1,240,1.13,-73.960999,40.769077,-73.955605,40.782253
96BFF69C7A75862EB9F09607793F4136,ABEB5A35A1C66E3C312B4F9BEA2D8E3B,VTS,1,,2013-11-11 12:40:00,2013-11-11 12:50:00,4,600,2.36,-73.994003,40.743473,-73.990601,40.766315
E944FCE29D2DA31A562DA3596F12A897,CB9AF8E98D975C34E6CD1B9B1FD64EB6,VTS,1,,2013-11-11 13:06:00,2013-11-11 13:15:00,2,540,.66,-73.988701,40.755798,-73.98024,40.755348
3B13902D39BFDCA64A533DEE6A0A1077,B8C949805310F450CC4BAE966F5026AA,VTS,1,,2013-11-13 13:48:00,2013-11-13 13:55:00,3,420,.77,-73.985893,40.744488,-73.992561,40.737686
DDF66F69E5A985A19C1C60BF291F3B5E,CF79B79DE09A37B03C1C351F2FE3EF0F,VTS,1,,2013-11-13 13:19:00,2013-11-13 13:39:00,1,1200,9.73,-73.979767,40.754848,-73.861198,40.767841
7C534E2A6F98E50D524C2729B07CE60E,C8D230022DC9CD7626CFB0910AB8A66D,VTS,1,,2013-11-13 14:05:00,2013-11-13 14:10:00,1,300,1.12,-73.956017,40.767807,-73.953072,40.779339
4FBFEA8ABE21BDFCDD8DB460700F813B,346580397101E201D59F57827A11FF4A,VTS,1,,2013-11-13 12:20:00,2013-11-13 12:44:00,1,1440,1.73,-73.998909,40.744526,-73.978638,40.753017
0531373C01FD1416769E34F5525B54C8,E877BE4EA8F1DDF0D0233B3C49B0921E,VTS,1,,2013-11-13 13:17:00,2013-11-13 13:26:00,1,540,1.47,-73.974167,40.750832,-73.978783,40.73711
C841CDD9EC7995E8812BC04BFB59190D,5705334C4D94D700B0A0DD28D0C56870,VTS,1,,2013-11-13 14:20:00,2013-11-13 14:40:00,2,1200,1.85,-73.981049,40.774345,-73.97757,40.753399
E4E0215DA02EE4203FBA1F0D12934A8C,FEC0E9D2D55BA5C39E86CC64E55F90A0,VTS,1,,2013-11-11 12:33:00,2013-11-11 12:43:00,2,600,2.48,-73.945969,40.804188,-73.970741,40.790127
